Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
SAMARTH,"Don't F**k with Cats: Hunting an Internet Killer: Limited Series: ""Killing for Clicks""",Netflix Chrome MAC (Cadmium) HTML 5,2022-01-15 02:45:40,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":2698,""mediaOffsetMs"":1},{""eventType"":""paused"",""sessionOffsetMs"":3934,""mediaOffsetMs"":1194},{""eventType"":""playing"",""sessionOffsetMs"":68299,""mediaOffsetMs"":1208},{""eventType"":""paused"",""sessionOffsetMs"":73908,""mediaOffsetMs"":6343},{""eventType"":""stopped"",""sessionOffsetMs"":76561,""mediaOffsetMs"":6583}]"
SAMARTH,Season 1 Genre Specific Moment Clip: Archive 81,Netflix Chrome MAC (Cadmium) HTML 5,2022-01-15 02:45:38,CA,"[{""eventType"":""start"",""sessionOffsetMs"":59,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":4951,""mediaOffsetMs"":1}]"
SAMARTH,"Don't F**k with Cats: Hunting an Internet Killer: Limited Series: ""Killing for Clicks""",Netflix Chrome MAC (Cadmium) HTML 5,2022-01-15 02:43:12,CA,"[{""eventType"":""start"",""sessionOffsetMs"":181635,""mediaOffsetMs"":5944},{""eventType"":""playing"",""sessionOffsetMs"":181708,""mediaOffsetMs"":5944},{""eventType"":""stopped"",""sessionOffsetMs"":197708,""mediaOffsetMs"":21944}]"
SAMARTH,"Don't F**k with Cats: Hunting an Internet Killer: Limited Series: ""Cat and Mouse""",Netflix Chrome MAC (Cadmium) HTML 5,2022-01-15 02:19:19,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2565515},{""eventType"":""playing"",""sessionOffsetMs"":2869,""mediaOffsetMs"":2565515},{""eventType"":""paused"",""sessionOffsetMs"":4148,""mediaOffsetMs"":2566707},{""eventType"":""playing"",""sessionOffsetMs"":10299,""mediaOffsetMs"":2566731},{""eventType"":""paused"",""sessionOffsetMs"":37212,""mediaOffsetMs"":2594000},{""eventType"":""reposition"",""sessionOffsetMs"":37213,""mediaOffsetMs"":2582569},{""eventType"":""playing"",""sessionOffsetMs"":37733,""mediaOffsetMs"":2582569},{""eventType"":""paused"",""sessionOffsetMs"":39581,""mediaOffsetMs"":2584266},{""eventType"":""playing"",""sessionOffsetMs"":50116,""mediaOffsetMs"":2584363},{""eventType"":""paused"",""sessionOffsetMs"":101483,""mediaOffsetMs"":2635729},{""eventType"":""playing"",""sessionOffsetMs"":111387,""mediaOffsetMs"":2635738},{""eventType"":""paused"",""sessionOffsetMs"":976541,""mediaOffsetMs"":3500692},{""eventType"":""playing"",""sessionOffsetMs"":995148,""mediaOffsetMs"":3500878},{""eventType"":""paused"",""sessionOffsetMs"":997784,""mediaOffsetMs"":3503064},{""eventType"":""playing"",""sessionOffsetMs"":1009370,""mediaOffsetMs"":3503184},{""eventType"":""paused"",""sessionOffsetMs"":1139318,""mediaOffsetMs"":3633053},{""eventType"":""playing"",""sessionOffsetMs"":1147611,""mediaOffsetMs"":3633136},{""eventType"":""paused"",""sessionOffsetMs"":1161453,""mediaOffsetMs"":3646732},{""eventType"":""playing"",""sessionOffsetMs"":1168679,""mediaOffsetMs"":3646980},{""eventType"":""paused"",""sessionOffsetMs"":1171078,""mediaOffsetMs"":3649239},{""eventType"":""playing"",""sessionOffsetMs"":1182915,""mediaOffsetMs"":3649384},{""eventType"":""paused"",""sessionOffsetMs"":1185905,""mediaOffsetMs"":3652155},{""eventType"":""playing"",""sessionOffsetMs"":1187192,""mediaOffsetMs"":3652375},{""eventType"":""paused"",""sessionOffsetMs"":1202603,""mediaOffsetMs"":3668000},{""eventType"":""reposition"",""sessionOffsetMs"":1202604,""mediaOffsetMs"":3657207},{""eventType"":""playing"",""sessionOffsetMs"":1203099,""mediaOffsetMs"":3657207},{""eventType"":""paused"",""sessionOffsetMs"":1204166,""mediaOffsetMs"":3658000},{""eventType"":""reposition"",""sessionOffsetMs"":1204167,""mediaOffsetMs"":3647208},{""eventType"":""playing"",""sessionOffsetMs"":1205419,""mediaOffsetMs"":3647208},{""eventType"":""stopped"",""sessionOffsetMs"":1436243,""mediaOffsetMs"":3877693}]"
SAMARTH,Season 1 Teaser: The Witcher,Netflix Opera Other,2022-01-15 02:13:47,CA,"[{""eventType"":""start"",""sessionOffsetMs"":38,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":1639,""mediaOffsetMs"":1}]"
SAMARTH,Hook 1: Elite Season 4,Netflix Opera Other,2022-01-15 02:13:44,CA,"[{""eventType"":""start"",""sessionOffsetMs"":109,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":1439,""mediaOffsetMs"":1},{""eventType"":""paused"",""sessionOffsetMs"":2639,""mediaOffsetMs"":953},{""eventType"":""stopped"",""sessionOffsetMs"":1830786,""mediaOffsetMs"":1179}]"
SAMARTH,"The Witcher: Season 1: ""Before a Fall""",Apple iPhone XR,2022-01-15 01:38:41,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":1292000},{""eventType"":""playing"",""sessionOffsetMs"":617,""mediaOffsetMs"":1292000},{""eventType"":""playing"",""sessionOffsetMs"":1617,""mediaOffsetMs"":1293000},{""eventType"":""playing"",""sessionOffsetMs"":544617,""mediaOffsetMs"":1836000},{""eventType"":""paused"",""sessionOffsetMs"":546621,""mediaOffsetMs"":1837000}]"
SAMARTH,"Don't F**k with Cats: Hunting an Internet Killer: Limited Series: ""Cat and Mouse""",Apple iPhone XR,2022-01-15 01:38:31,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2336000},{""eventType"":""playing"",""sessionOffsetMs"":234,""mediaOffsetMs"":2336000},{""eventType"":""stopped"",""sessionOffsetMs"":425,""mediaOffsetMs"":2336000}]"
SAMARTH,"Don't F**k with Cats: Hunting an Internet Killer: Limited Series: ""Cat and Mouse""",Netflix Chrome MAC (Cadmium) HTML 5,2022-01-15 00:58:46,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":4001},{""eventType"":""playing"",""sessionOffsetMs"":1860,""mediaOffsetMs"":4001},{""eventType"":""paused"",""sessionOffsetMs"":5415,""mediaOffsetMs"":7489},{""eventType"":""playing"",""sessionOffsetMs"":6528,""mediaOffsetMs"":7533},{""eventType"":""paused"",""sessionOffsetMs"":15527,""mediaOffsetMs"":16128},{""eventType"":""playing"",""sessionOffsetMs"":16385,""mediaOffsetMs"":16159},{""eventType"":""playing"",""sessionOffsetMs"":20834,""mediaOffsetMs"":20437},{""eventType"":""playing"",""sessionOffsetMs"":38307,""mediaOffsetMs"":36077},{""eventType"":""paused"",""sessionOffsetMs"":2166865,""mediaOffsetMs"":2164627},{""eventType"":""playing"",""sessionOffsetMs"":2172543,""mediaOffsetMs"":2164735},{""eventType"":""paused"",""sessionOffsetMs"":2563312,""mediaOffsetMs"":2555361},{""eventType"":""playing"",""sessionOffsetMs"":2583806,""mediaOffsetMs"":2555502},{""eventType"":""paused"",""sessionOffsetMs"":2688143,""mediaOffsetMs"":2659156},{""eventType"":""reposition"",""sessionOffsetMs"":2690200,""mediaOffsetMs"":2406843},{""eventType"":""paused"",""sessionOffsetMs"":2692567,""mediaOffsetMs"":2406843},{""eventType"":""playing"",""sessionOffsetMs"":2692785,""mediaOffsetMs"":2406843},{""eventType"":""paused"",""sessionOffsetMs"":2692864,""mediaOffsetMs"":2407001},{""eventType"":""reposition"",""sessionOffsetMs"":2692943,""mediaOffsetMs"":2440866},{""eventType"":""playing"",""sessionOffsetMs"":2694204,""mediaOffsetMs"":2440866},{""eventType"":""paused"",""sessionOffsetMs"":2697287,""mediaOffsetMs"":2444000},{""eventType"":""reposition"",""sessionOffsetMs"":2697288,""mediaOffsetMs"":2453814},{""eventType"":""playing"",""sessionOffsetMs"":2697351,""mediaOffsetMs"":2453814},{""eventType"":""paused"",""sessionOffsetMs"":2698924,""mediaOffsetMs"":2455000},{""eventType"":""reposition"",""sessionOffsetMs"":2698925,""mediaOffsetMs"":2464920},{""eventType"":""playing"",""sessionOffsetMs"":2699491,""mediaOffsetMs"":2464920},{""eventType"":""paused"",""sessionOffsetMs"":2701939,""mediaOffsetMs"":2467000},{""eventType"":""reposition"",""sessionOffsetMs"":2701940,""mediaOffsetMs"":2476410},{""eventType"":""playing"",""sessionOffsetMs"":2702086,""mediaOffsetMs"":2476410},{""eventType"":""paused"",""sessionOffsetMs"":2702668,""mediaOffsetMs"":2477000},{""eventType"":""reposition"",""sessionOffsetMs"":2702669,""mediaOffsetMs"":2486836},{""eventType"":""paused"",""sessionOffsetMs"":2703465,""mediaOffsetMs"":2496837},{""eventType"":""reposition"",""sessionOffsetMs"":2703467,""mediaOffsetMs"":2496837},{""eventType"":""playing"",""sessionOffsetMs"":2703655,""mediaOffsetMs"":2496837},{""eventType"":""paused"",""sessionOffsetMs"":2704167,""mediaOffsetMs"":2497000},{""eventType"":""reposition"",""sessionOffsetMs"":2704168,""mediaOffsetMs"":2507168},{""eventType"":""playing"",""sessionOffsetMs"":2704414,""mediaOffsetMs"":2507168},{""eventType"":""paused"",""sessionOffsetMs"":2714113,""mediaOffsetMs"":2516657},{""eventType"":""playing"",""sessionOffsetMs"":2742549,""mediaOffsetMs"":2516811},{""eventType"":""paused"",""sessionOffsetMs"":2791616,""mediaOffsetMs"":2565300},{""eventType"":""stopped"",""sessionOffsetMs"":4592108,""mediaOffsetMs"":2565514}]"
SAMARTH,Season 1 Trailer 2: Aranyak,Netflix Chrome MAC (Cadmium) HTML 5,2022-01-15 00:58:36,CA,"[{""eventType"":""start"",""sessionOffsetMs"":72,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":3144,""mediaOffsetMs"":1}]"
SAMARTH,"Elite: Season 4: ""Five Seconds""",Apple iPhone XR,2022-01-15 00:30:15,CA,[]
SAMARTH,"Elite: Season 1: ""Desire""",Apple iPhone XR,2022-01-15 00:29:48,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":61000},{""eventType"":""playing"",""sessionOffsetMs"":609,""mediaOffsetMs"":61000},{""eventType"":""paused"",""sessionOffsetMs"":1626,""mediaOffsetMs"":63000},{""eventType"":""reposition"",""sessionOffsetMs"":20727,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":21132,""mediaOffsetMs"":2000}]"
SAMARTH,"Elite: Season 1: ""Saturday Night""",Apple iPhone XR,2022-01-15 00:27:07,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":674,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1095,""mediaOffsetMs"":0},{""eventType"":""reposition"",""sessionOffsetMs"":67304,""mediaOffsetMs"":3229000},{""eventType"":""stopped"",""sessionOffsetMs"":67838,""mediaOffsetMs"":0}]"
SAMARTH,"Elite: Season 1: ""Desire""",Apple iPhone XR,2022-01-15 00:26:44,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":930,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1779,""mediaOffsetMs"":849},{""eventType"":""reposition"",""sessionOffsetMs"":19254,""mediaOffsetMs"":61000},{""eventType"":""playing"",""sessionOffsetMs"":19534,""mediaOffsetMs"":61000},{""eventType"":""stopped"",""sessionOffsetMs"":19914,""mediaOffsetMs"":61000}]"
SAMARTH,"Elite: Season 1: ""Welcome""",Apple iPhone XR,2022-01-15 00:26:24,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":500,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1401,""mediaOffsetMs"":1000},{""eventType"":""reposition"",""sessionOffsetMs"":17523,""mediaOffsetMs"":2847000},{""eventType"":""playing"",""sessionOffsetMs"":17937,""mediaOffsetMs"":2847000},{""eventType"":""stopped"",""sessionOffsetMs"":17987,""mediaOffsetMs"":2847000}]"
SAMARTH,"Elite: Season 4: ""When Lies Dance with Temptation""",Apple iPhone XR,2022-01-15 00:25:47,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1358,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1848,""mediaOffsetMs"":0},{""eventType"":""reposition"",""sessionOffsetMs"":15443,""mediaOffsetMs"":1343000},{""eventType"":""playing"",""sessionOffsetMs"":16231,""mediaOffsetMs"":1343000},{""eventType"":""paused"",""sessionOffsetMs"":16592,""mediaOffsetMs"":1344000},{""eventType"":""reposition"",""sessionOffsetMs"":31843,""mediaOffsetMs"":2000},{""eventType"":""playing"",""sessionOffsetMs"":32193,""mediaOffsetMs"":2000},{""eventType"":""stopped"",""sessionOffsetMs"":32565,""mediaOffsetMs"":2000}]"
SAMARTH,Hook 2: Elite Season 4,Apple iPhone XR,2022-01-15 00:25:27,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":939,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1939,""mediaOffsetMs"":1000},{""eventType"":""stopped"",""sessionOffsetMs"":19810,""mediaOffsetMs"":18000}]"
SAMARTH,Save Rio,Apple iPhone XR,2022-01-15 00:24:56,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":901,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2866,""mediaOffsetMs"":2000}]"
SAMARTH,Season 1 Supporting Character Clip: Yeh Kaali Kaali Ankhein,Apple iPhone XR,2022-01-15 00:24:11,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1805,""mediaOffsetMs"":0}]"
SAMARTH,Motichoor Chaknachoor_hook_03_16x9,Netflix Opera Other,2022-01-14 23:55:42,CA,[]
SAMARTH,Marvel's Daredevil (Trailer),Netflix Opera Other,2022-01-14 23:55:38,CA,"[{""eventType"":""start"",""sessionOffsetMs"":30,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":5379,""mediaOffsetMs"":1}]"
SAMARTH,"The Witcher: Season 1: ""Before a Fall""",Apple iPhone XR,2022-01-14 22:50:08,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":962,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1962,""mediaOffsetMs"":1000},{""eventType"":""paused"",""sessionOffsetMs"":275099,""mediaOffsetMs"":274000},{""eventType"":""reposition"",""sessionOffsetMs"":275100,""mediaOffsetMs"":284000},{""eventType"":""playing"",""sessionOffsetMs"":275523,""mediaOffsetMs"":284000},{""eventType"":""playing"",""sessionOffsetMs"":1035523,""mediaOffsetMs"":1044000},{""eventType"":""playing"",""sessionOffsetMs"":1065523,""mediaOffsetMs"":1074000},{""eventType"":""playing"",""sessionOffsetMs"":1272523,""mediaOffsetMs"":1281000},{""eventType"":""paused"",""sessionOffsetMs"":1284076,""mediaOffsetMs"":1292000},{""eventType"":""stopped"",""sessionOffsetMs"":1381014,""mediaOffsetMs"":1292000}]"
SAMARTH,Main Hoon Na,Netflix Opera Other,2022-01-14 21:10:24,CA,[]
SAMARTH,Raees_hook_primary_16x9,Netflix Opera Other,2022-01-14 21:09:20,CA,"[{""eventType"":""start"",""sessionOffsetMs"":20,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":3172,""mediaOffsetMs"":1},{""eventType"":""paused"",""sessionOffsetMs"":8242,""mediaOffsetMs"":4947},{""eventType"":""stopped"",""sessionOffsetMs"":65712,""mediaOffsetMs"":5047}]"
SAMARTH,Saaho_hook_01_16x9,Netflix Opera Other,2022-01-14 20:38:38,CA,"[{""eventType"":""start"",""sessionOffsetMs"":18,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":2514,""mediaOffsetMs"":1},{""eventType"":""paused"",""sessionOffsetMs"":4802,""mediaOffsetMs"":2188},{""eventType"":""playing"",""sessionOffsetMs"":1818953,""mediaOffsetMs"":2269},{""eventType"":""stopped"",""sessionOffsetMs"":1822475,""mediaOffsetMs"":5363}]"
SAMARTH,"Narcos: Season 1: ""Descenso""",Chrome PC (Cadmium),2022-01-14 08:46:42,CA,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2506001},{""eventType"":""playing"",""sessionOffsetMs"":1853,""mediaOffsetMs"":2506001},{""eventType"":""paused"",""sessionOffsetMs"":3785,""mediaOffsetMs"":2508000},{""eventType"":""reposition"",""sessionOffsetMs"":3786,""mediaOffsetMs"":56601},{""eventType"":""paused"",""sessionOffsetMs"":5683,""mediaOffsetMs"":1},{""eventType"":""reposition"",""sessionOffsetMs"":5684,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":6456,""mediaOffsetMs"":1},{""eventType"":""paused"",""sessionOffsetMs"":17281,""mediaOffsetMs"":8508},{""eventType"":""playing"",""sessionOffsetMs"":25660,""mediaOffsetMs"":8514},{""eventType"":""paused"",""sessionOffsetMs"":29383,""mediaOffsetMs"":12058},{""eventType"":""playing"",""sessionOffsetMs"":55761,""mediaOffsetMs"":12217},{""eventType"":""paused"",""sessionOffsetMs"":58970,""mediaOffsetMs"":14884},{""eventType"":""playing"",""sessionOffsetMs"":77666,""mediaOffsetMs"":15011},{""eventType"":""playing"",""sessionOffsetMs"":80005,""mediaOffsetMs"":16808},{""eventType"":""paused"",""sessionOffsetMs"":87730,""mediaOffsetMs"":24298},{""eventType"":""playing"",""sessionOffsetMs"":144086,""mediaOffsetMs"":24557},{""eventType"":""paused"",""sessionOffsetMs"":167857,""mediaOffsetMs"":47903},{""eventType"":""playing"",""sessionOffsetMs"":186238,""mediaOffsetMs"":47932},{""eventType"":""paused"",""sessionOffsetMs"":191846,""mediaOffsetMs"":52717},{""eventType"":""playing"",""sessionOffsetMs"":230854,""mediaOffsetMs"":52927},{""eventType"":""paused"",""sessionOffsetMs"":233865,""mediaOffsetMs"":55252},{""eventType"":""playing"",""sessionOffsetMs"":320517,""mediaOffsetMs"":55466},{""eventType"":""paused"",""sessionOffsetMs"":326221,""mediaOffsetMs"":60473},{""eventType"":""playing"",""sessionOffsetMs"":337334,""mediaOffsetMs"":60488},{""eventType"":""paused"",""sessionOffsetMs"":341976,""mediaOffsetMs"":65043},{""eventType"":""playing"",""sessionOffsetMs"":350216,""mediaOffsetMs"":65294},{""eventType"":""paused"",""sessionOffsetMs"":354134,""mediaOffsetMs"":69114},{""eventType"":""playing"",""sessionOffsetMs"":356247,""mediaOffsetMs"":69193},{""eventType"":""paused"",""sessionOffsetMs"":357099,""mediaOffsetMs"":69994},{""eventType"":""playing"",""sessionOffsetMs"":358413,""mediaOffsetMs"":69994},{""eventType"":""paused"",""sessionOffsetMs"":358417,""mediaOffsetMs"":70001},{""eventType"":""reposition"",""sessionOffsetMs"":358420,""mediaOffsetMs"":70001},{""eventType"":""playing"",""sessionOffsetMs"":359036,""mediaOffsetMs"":60038},{""eventType"":""paused"",""sessionOffsetMs"":367254,""mediaOffsetMs"":67976},{""eventType"":""playing"",""sessionOffsetMs"":377915,""mediaOffsetMs"":68185},{""eventType"":""paused"",""sessionOffsetMs"":379442,""mediaOffsetMs"":69454},{""eventType"":""playing"",""sessionOffsetMs"":389651,""mediaOffsetMs"":69696},{""eventType"":""paused"",""sessionOffsetMs"":393702,""mediaOffsetMs"":73578},{""eventType"":""playing"",""sessionOffsetMs"":450069,""mediaOffsetMs"":73770},{""eventType"":""paused"",""sessionOffsetMs"":454380,""mediaOffsetMs"":77307},{""eventType"":""playing"",""sessionOffsetMs"":485036,""mediaOffsetMs"":77497},{""eventType"":""paused"",""sessionOffsetMs"":485681,""mediaOffsetMs"":77574},{""eventType"":""playing"",""sessionOffsetMs"":497220,""mediaOffsetMs"":77704},{""eventType"":""paused"",""sessionOffsetMs"":502207,""mediaOffsetMs"":82765},{""eventType"":""playing"",""sessionOffsetMs"":516747,""mediaOffsetMs"":82846},{""eventType"":""paused"",""sessionOffsetMs"":524352,""mediaOffsetMs"":90336},{""eventType"":""playing"",""sessionOffsetMs"":534739,""mediaOffsetMs"":90463},{""eventType"":""paused"",""sessionOffsetMs"":537632,""mediaOffsetMs"":93284},{""eventType"":""playing"",""sessionOffsetMs"":565745,""mediaOffsetMs"":93360},{""eventType"":""paused"",""sessionOffsetMs"":572193,""mediaOffsetMs"":99297},{""eventType"":""playing"",""sessionOffsetMs"":582406,""mediaOffsetMs"":99319},{""eventType"":""paused"",""sessionOffsetMs"":583058,""mediaOffsetMs"":99978},{""eventType"":""playing"",""sessionOffsetMs"":615106,""mediaOffsetMs"":100127},{""eventType"":""paused"",""sessionOffsetMs"":618118,""mediaOffsetMs"":102394},{""eventType"":""playing"",""sessionOffsetMs"":736064,""mediaOffsetMs"":102583},{""eventType"":""paused"",""sessionOffsetMs"":739585,""mediaOffsetMs"":105196},{""eventType"":""playing"",""sessionOffsetMs"":760449,""mediaOffsetMs"":105355},{""eventType"":""paused"",""sessionOffsetMs"":764582,""mediaOffsetMs"":108878},{""eventType"":""playing"",""sessionOffsetMs"":778037,""mediaOffsetMs"":108916},{""eventType"":""paused"",""sessionOffsetMs"":782461,""mediaOffsetMs"":113450},{""eventType"":""playing"",""sessionOffsetMs"":808700,""mediaOffsetMs"":113499},{""eventType"":""paused"",""sessionOffsetMs"":815516,""mediaOffsetMs"":119606},{""eventType"":""playing"",""sessionOffsetMs"":874440,""mediaOffsetMs"":119765},{""eventType"":""paused"",""sessionOffsetMs"":877750,""mediaOffsetMs"":122270},{""eventType"":""playing"",""sessionOffsetMs"":1016017,""mediaOffsetMs"":122508},{""eventType"":""paused"",""sessionOffsetMs"":1019548,""mediaOffsetMs"":125216},{""eventType"":""playing"",""sessionOffsetMs"":1020196,""mediaOffsetMs"":125388},{""eventType"":""paused"",""sessionOffsetMs"":1024068,""mediaOffsetMs"":129235},{""eventType"":""playing"",""sessionOffsetMs"":1102207,""mediaOffsetMs"":129248},{""eventType"":""paused"",""sessionOffsetMs"":1106296,""mediaOffsetMs"":132304},{""eventType"":""playing"",""sessionOffsetMs"":1112418,""mediaOffsetMs"":132557},{""eventType"":""paused"",""sessionOffsetMs"":1114164,""mediaOffsetMs"":134095},{""eventType"":""playing"",""sessionOffsetMs"":1283266,""mediaOffsetMs"":134305},{""eventType"":""paused"",""sessionOffsetMs"":1292890,""mediaOffsetMs"":143000},{""eventType"":""reposition"",""sessionOffsetMs"":1292891,""mediaOffsetMs"":132303},{""eventType"":""playing"",""sessionOffsetMs"":1293081,""mediaOffsetMs"":132303},{""eventType"":""paused"",""sessionOffsetMs"":1298483,""mediaOffsetMs"":137270},{""eventType"":""playing"",""sessionOffsetMs"":1298775,""mediaOffsetMs"":137495},{""eventType"":""paused"",""sessionOffsetMs"":1299140,""mediaOffsetMs"":137760},{""eventType"":""playing"",""sessionOffsetMs"":1299473,""mediaOffsetMs"":137872},{""eventType"":""paused"",""sessionOffsetMs"":1299725,""mediaOffsetMs"":138092},{""eventType"":""playing"",""sessionOffsetMs"":1300046,""mediaOffsetMs"":138136},{""eventType"":""paused"",""sessionOffsetMs"":1300365,""mediaOffsetMs"":138390},{""eventType"":""playing"",""sessionOffsetMs"":1300659,""mediaOffsetMs"":138457},{""eventType"":""paused"",""sessionOffsetMs"":1300922,""mediaOffsetMs"":138702},{""eventType"":""playing"",""sessionOffsetMs"":1301206,""mediaOffsetMs"":138713},{""eventType"":""paused"",""sessionOffsetMs"":1301489,""mediaOffsetMs"":138970},{""eventType"":""playing"",""sessionOffsetMs"":1301767,""mediaOffsetMs"":139001},{""eventType"":""paused"",""sessionOffsetMs"":1302023,""mediaOffsetMs"":139207},{""eventType"":""playing"",""sessionOffsetMs"":1302350,""mediaOffsetMs"":139254},{""eventType"":""paused"",""sessionOffsetMs"":1302640,""mediaOffsetMs"":139496},{""eventType"":""playing"",""sessionOffsetMs"":1302939,""mediaOffsetMs"":139531},{""eventType"":""paused"",""sessionOffsetMs"":1303268,""mediaOffsetMs"":139788},{""eventType"":""playing"",""sessionOffsetMs"":1303557,""mediaOffsetMs"":139860},{""eventType"":""paused"",""sessionOffsetMs"":1303832,""mediaOffsetMs"":140111},{""eventType"":""playing"",""sessionOffsetMs"":1304150,""mediaOffsetMs"":140123},{""eventType"":""paused"",""sessionOffsetMs"":1304651,""mediaOffsetMs"":140375},{""eventType"":""playing"",""sessionOffsetMs"":1311663,""mediaOffsetMs"":140623},{""eventType"":""paused"",""sessionOffsetMs"":1314942,""mediaOffsetMs"":143740},{""eventType"":""playing"",""sessionOffsetMs"":1391911,""mediaOffsetMs"":143914},{""eventType"":""paused"",""sessionOffsetMs"":1397128,""mediaOffsetMs"":148199},{""eventType"":""playing"",""sessionOffsetMs"":1409218,""mediaOffsetMs"":148262},{""eventType"":""paused"",""sessionOffsetMs"":1413132,""mediaOffsetMs"":152331},{""eventType"":""playing"",""sessionOffsetMs"":1429556,""mediaOffsetMs"":152346},{""eventType"":""paused"",""sessionOffsetMs"":1434222,""mediaOffsetMs"":156613},{""eventType"":""playing"",""sessionOffsetMs"":1441945,""mediaOffsetMs"":156635},{""eventType"":""paused"",""sessionOffsetMs"":1443743,""mediaOffsetMs"":158430},{""eventType"":""playing"",""sessionOffsetMs"":1451507,""mediaOffsetMs"":158436},{""eventType"":""paused"",""sessionOffsetMs"":1453262,""mediaOffsetMs"":159984}]"
SAMARTH,Narcos: Season 3 (Trailer),Chrome PC (Cadmium),2022-01-14 08:46:40,CA,"[{""eventType"":""start"",""sessionOffsetMs"":140,""mediaOffsetMs"":1001},{""eventType"":""stopped"",""sessionOffsetMs"":1357,""mediaOffsetMs"":1001}]"
SAMARTH,Season 1 Supporting Character Clip: Yeh Kaali Kaali Ankhein,Chrome PC (Cadmium),2022-01-14 08:46:32,CA,"[{""eventType"":""start"",""sessionOffsetMs"":12,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":2563,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":5686,""mediaOffsetMs"":2817}]"
SAMARTH,Special 26_hook_primary_16x9,Chrome PC (Cadmium),2022-01-14 08:29:22,CA,[]
SAMARTH,Season 1 Trailer 1: Narcos: Mexico,Chrome PC (Cadmium),2022-01-14 08:29:12,CA,"[{""eventType"":""start"",""sessionOffsetMs"":7604,""mediaOffsetMs"":1},{""eventType"":""playing"",""sessionOffsetMs"":11754,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":19384,""mediaOffsetMs"":7338}]"
SAMARTH,Kyo Kii... Main Jhuth Nahin Bolta,Chrome PC (Cadmium),2022-01-14 06:20:30,CA,[]
SAMARTH,Main Character Intro Clip: Brazen,Chrome PC (Cadmium),2022-01-14 06:20:07,CA,"[{""eventType"":""start"",""sessionOffsetMs"":20,""mediaOffsetMs"":1},{""eventType"":""stopped"",""sessionOffsetMs"":2139,""mediaOffsetMs"":1}]"
